4470040747 34912 0 60000000
4470040760 13541 0 20000000
4470040773 0 0 0
4470040786 0 0 0
4470040799 0 0 0
4470040812 0 0 0
4470040825 0 0 0
4470040838 0 0 0
4470040851 0 0 0
4470040864 0 0 0
4470040877 0 0 0
4470040890 0 0 0
4470040903 0 0 0
4470040916 0 0 0
4470040929 0 0 0
4470040942 0 0 0
4470040955 0 0 0
4470040968 0 0 0
4470040981 0 0 0
4470040994 0 0 0
4470041007 13971 0 32000000
4470041020 23149 0 40000000
4470041033 0 0 0
4470041046 0 0 0
4470041059 0 0 0
4470041072 0 0 0
4470041085 0 0 0
4470041098 0 0 0
4470041111 0 0 0
4470041124 0 0 0
4470041137 0 0 0
4470041150 0 0 0
4470041163 0 0 0
4470041176 0 0 0
4470041189 0 0 0
4470041202 0 0 0
4470041215 0 0 0
4470041228 0 0 0
4470041241 0 0 0
4470041254 0 0 0
4470041267 7104 0 16000000
4470041280 23131 0 40000000
4470041293 0 0 0
4470041306 0 0 0
4470041319 0 0 0
4470041332 0 0 0
4470041345 0 0 0
4470041358 0 0 0
4470041371 0 0 0
4470041384 0 0 0
4470041397 0 0 0
4470041410 0 0 0
4470041423 0 0 0
4470041436 0 0 0
4470041449 0 0 0
4470041462 0 0 0
4470041475 0 0 0
4470041488 0 0 0
4470041501 0 0 0
4470041514 0 0 0
4470041527 7566 0 16000000
4470041540 17709 0 32000000
4470041553 0 0 0
4470041566 0 0 0
4470041579 0 0 0
4470041592 0 0 0
4470041605 0 0 0
4470041618 0 0 0
4470041631 0 0 0
4470041644 0 0 0
4470041657 0 0 0
4470041670 0 0 0
4470041683 0 0 0
4470041696 0 0 0
4470041709 0 0 0
4470041722 0 0 0
4470041735 0 0 0
4470041748 0 0 0
4470041761 0 0 0
4470041774 4100 0 8000000
4470041787 8840 0 20000000
4470041800 7560 0 12000000
4470041813 0 0 0
4470041826 0 0 0
4470041839 0 0 0
4470041852 0 0 0
4470041865 0 0 0
4470041878 0 0 0
4470041891 0 0 0
4470041904 0 0 0
4470041917 0 0 0
4470041930 0 0 0
4470041943 0 0 0
4470041956 0 0 0
4470041969 0 0 0
4470041982 0 0 0
4470041995 0 0 0
4470042008 0 0 0
4470042021 0 0 0
4470042034 4561 0 12000000
4470042047 12629 0 20000000
4470042060 0 0 0
4470042073 0 0 0
4470042086 0 0 0
4470042099 0 0 0
4470042112 0 0 0
4470042125 0 0 0
4470042138 0 0 0
4470042151 0 0 0
4470042164 0 0 0
4470042177 0 0 0
4470042190 0 0 0
4470042203 0 0 0
4470042216 0 0 0
4470042229 0 0 0
4470042242 0 0 0
4470042255 0 0 0
4470042268 0 0 0
4470042281 2807 0 4000000
4470042294 5780 0 12000000
4470042307 5448 0 8000000
4470042320 0 0 0
4470042333 0 0 0
4470042346 0 0 0
4470042359 0 0 0
4470042372 0 0 0
4470042385 0 0 0
4470042398 0 0 0
4470042411 0 0 0
4470042424 0 0 0
4470042437 0 0 0
4470042450 0 0 0
4470042463 0 0 0
4470042476 0 0 0
4470042489 0 0 0
4470042502 0 0 0
4470042515 0 0 0
4470042528 2315 0 4000000
4470042541 2315 0 4000000
4470042554 6945 0 12000000
4470042567 0 0 0
4470042580 0 0 0
4470042593 0 0 0
4470042606 0 0 0
4470042619 0 0 0
4470042632 0 0 0
4470042645 0 0 0
4470042658 0 0 0
4470042671 0 0 0
4470042684 0 0 0
4470042697 0 0 0
4470042710 0 0 0
4470042723 0 0 0
4470042736 0 0 0
4470042749 0 0 0
4470042762 0 0 0
4470042775 0 0 0
4470042788 3198 0 4000000
4470042801 6172 0 8000000
4470042814 0 0 0
4470042827 0 0 0
4470042840 0 0 0
4470042853 0 0 0
4470042866 0 0 0
4470042879 0 0 0
4470042892 0 0 0
4470042905 0 0 0
4470042918 0 0 0
4470042931 0 0 0
4470042944 0 0 0
4470042957 0 0 0
4470042970 0 0 0
4470042983 0 0 0
4470042996 0 0 0
4470043009 0 0 0
4470043022 0 0 0
4470043035 1602 0 0
4470043048 3204 0 8000000
4470043061 3206 0 4000000
4470043074 0 0 0
4470043087 0 0 0
4470043100 0 0 0
4470043113 0 0 0
4470043126 0 0 0
4470043139 0 0 0
4470043152 0 0 0
4470043165 0 0 0
4470043178 0 0 0
4470043191 0 0 0
4470043204 0 0 0
4470043217 0 0 0
4470043230 0 0 0
4470043243 0 0 0
4470043256 0 0 0
4470043269 0 0 0
4470043282 1303 22 4000000
4470043295 1490 16 4000000
4470043308 3149 150 4000000
4470043321 918 158 8000000
4470043334 12 1 0
4470043347 0 0 0
4470043360 0 0 0
4470043373 0 0 0
4470043386 0 0 0
4470043399 0 0 0
4470043412 0 0 0
4470043425 0 0 0
4470043438 0 0 0
4470043451 0 0 0
4470043464 0 0 0
4470043477 0 0 0
4470043490 0 0 0
4470043503 0 0 0
4470043516 0 0 0
4470043529 0 0 0
4470043542 1334 155 12000000
4470043555 976 148 0
4470043568 1261 180 4000000
4470043581 1995 306 8000000
4470043594 242 97 0
4470043607 184 60 0
4470043620 76 20 0
4470043633 0 0 0
4470043646 0 0 0
4470043659 0 0 0
4470043672 0 0 0
4470043685 0 0 0
4470043698 0 0 0
4470043711 0 0 0
4470043724 0 0 0
4470043737 0 0 0
4470043750 0 0 0
4470043763 0 0 0
4470043776 0 0 0
4470043789 864 248 0
4470043802 743 122 4000000
4470043815 339 99 8000000
4470043828 1052 327 4000000
4470043841 1077 369 8000000
4470043854 935 382 4000000
4470043867 939 262 8000000
4470043880 1485 375 8000000
4470043893 0 0 0
4470043906 0 0 0
4470043919 0 0 0
4470043932 0 0 0
4470043945 0 0 0
4470043958 0 0 0
4470043971 0 0 0
4470043984 0 0 0
4470043997 0 0 0
4470044010 0 0 0
4470044023 0 0 0
4470044036 0 0 0
4470044049 533 285 4000000
4470044062 580 192 8000000
4470044075 521 170 0
4470044088 150 108 4000000
4470044101 1306 447 16000000
4470044114 1309 465 16000000
4470044127 919 362 8000000
4470044140 1298 503 8000000
4470044153 1034 399 4000000
4470044166 493 146 8000000
4470044179 102 32 0
4470044192 0 0 0
4470044205 0 0 0
4470044218 0 0 0
4470044231 0 0 0
4470044244 0 0 0
4470044257 0 0 0
4470044270 0 0 0
4470044283 0 0 0
4470044296 0 0 0
4470044309 0 0 0
4470044322 231 158 8000000
4470044335 820 371 16000000
4470044348 765 192 0
4470044361 318 258 0
4470044374 836 340 4000000
4470044387 672 181 4000000
4470044400 763 499 24000000
4470044413 694 305 8000000
4470044426 1542 565 16000000
4470044439 1697 607 16000000
4470044452 1092 449 12000000
4470044466 0 0 0
4470044479 0 0 0
4470044492 0 0 0
4470044505 0 0 0
4470044518 0 0 0
4470044531 0 0 0
4470044544 0 0 0
4470044557 0 0 0
4470044570 0 0 0
4470044583 0 0 0
4470044596 259 197 0
4470044609 1332 518 8000000
4470044622 429 125 0
4470044635 363 162 0
4470044648 1103 438 4000000
4470044661 735 158 12000000
4470044674 0 0 0
4470044687 662 322 12000000
4470044700 1742 411 8000000
4470044713 1031 511 24000000
4470044726 1553 630 20000000
4470044739 972 324 0
4470044752 294 83 8000000
4470044765 512 142 0
4470044778 0 0 0
4470044791 0 0 0
4470044804 0 0 0
4470044817 0 0 0
4470044830 0 0 0
4470044843 0 0 0
4470044856 0 0 0
4470044869 268 179 0
4470044882 675 329 4000000
4470044895 370 145 0
4470044908 1361 447 8000000
4470044921 616 306 4000000
4470044934 901 405 4000000
4470044947 403 115 0
4470044960 819 434 8000000
4470044973 650 349 8000000
4470044986 526 186 0
4470044999 0 0 0
4470045012 1159 592 8000000
4470045025 463 214 0
4470045038 1635 755 28000000
4470045051 1023 380 8000000
4470045064 0 0 0
4470045077 0 0 0
4470045090 0 0 0
4470045103 0 0 0
4470045116 0 0 0
4470045129 0 0 0
4470045142 0 0 0
4470045155 174 100 0
4470045168 955 436 20000000
4470045181 703 377 12000000
4470045194 774 386 4000000
4470045207 1081 443 12000000
4470045220 480 132 4000000
4470045233 410 208 0
4470045246 952 421 12000000
4470045259 557 242 8000000
4470045272 0 0 0
4470045285 0 0 0
4470045298 514 287 12000000
4470045311 1299 670 20000000
4470045324 1135 497 8000000
4470045337 1132 458 12000000
4470045350 0 0 0
4470045363 0 0 0
4470045376 0 0 0
4470045389 0 0 0
4470045402 0 0 0
4470045415 0 0 0
4470045428 0 0 0
4470045441 217 157 12000000
4470045454 805 402 4000000
4470045467 1139 577 16000000
4470045480 493 296 0
4470045493 701 337 16000000
4470045506 552 250 12000000
4470045519 877 441 0
4470045532 668 271 4000000
4470045545 121 48 0
4470045558 0 0 0
4470045571 0 0 0
4470045584 336 235 8000000
4470045597 1189 682 20000000
4470045610 1159 659 8000000
4470045623 901 357 8000000
4470045636 190 103 0
4470045649 0 0 0
4470045662 0 0 0
4470045675 0 0 0
4470045688 0 0 0
4470045701 0 0 0
4470045714 0 0 0
4470045727 473 342 4000000
4470045740 1030 466 20000000
4470045753 514 244 8000000
4470045766 679 434 12000000
4470045779 805 390 4000000
4470045792 675 457 0
4470045805 573 319 4000000
4470045818 660 322 0
4470045831 0 0 0
4470045844 0 0 0
4470045857 0 0 0
4470045870 421 294 8000000
4470045883 859 411 4000000
4470045896 1039 687 24000000
4470045909 623 344 8000000
4470045922 631 324 16000000
4470045935 0 0 0
4470045948 0 0 0
4470045961 0 0 0
4470045974 0 0 0
4470045987 0 0 0
4470046000 21 9 12000000
4470046013 0 0 0
4470046026 0 0 0
4470046039 0 0 0
4470046052 0 0 0
4470046065 6 1 0
4470046078 0 0 0
4470046091 0 0 0
4470046104 0 0 0
4470046117 0 0 0
4470046130 0 0 0
4470046143 0 0 0
4470046156 2 0 0
4470046169 24 4 8000000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
